point_cloud_registrate_odom_x_y_z	optimizated_odom_x_y_z	gps_x_y_z
 43.499	27.273	3.718	43.498	27.273	3.718	41.761	36.084	0.000
 42.287	27.205	3.732	42.287	27.205	3.732	40.560	35.958	0.000
 41.049	27.126	3.758	41.049	27.126	3.758	39.339	35.821	0.000
 39.797	27.050	3.771	39.797	27.050	3.771	38.107	35.680	0.000
 38.544	26.970	3.775	38.544	26.970	3.775	36.875	35.529	0.000
 37.296	26.891	3.815	37.295	26.891	3.815	35.632	35.378	0.000
 36.025	26.799	3.847	36.025	26.799	3.847	34.383	35.213	0.000
 34.764	26.700	3.873	34.764	26.700	3.873	33.128	35.049	0.000
 33.485	26.608	3.915	33.485	26.608	3.915	31.868	34.888	0.000
 32.198	26.513	3.928	32.198	26.513	3.928	30.600	34.728	0.000
 30.920	26.426	3.928	30.920	26.426	3.928	29.343	34.573	0.000
 29.638	26.337	3.950	29.638	26.337	3.950	28.087	34.415	0.000
 28.327	26.239	3.967	28.327	26.239	3.967	26.816	34.257	0.000
 27.003	26.155	3.997	27.003	26.155	3.997	25.532	34.104	0.000
 25.662	26.078	4.013	25.662	26.078	4.013	24.246	33.959	0.000
 24.351	26.013	4.067	24.351	26.013	4.067	22.961	33.823	0.000
 23.035	25.952	4.104	23.035	25.952	4.104	21.683	33.692	0.000
 21.734	25.911	4.157	21.734	25.911	4.157	20.408	33.581	0.000
 20.447	25.879	4.200	20.447	25.879	4.200	19.145	33.476	0.000
 19.171	25.850	4.250	19.171	25.850	4.250	17.886	33.373	0.000
 17.890	25.844	4.292	17.890	25.844	4.292	16.628	33.284	0.000
 16.648	25.806	4.312	16.648	25.806	4.312	15.402	33.163	0.000
 15.391	25.766	4.346	15.391	25.766	4.346	14.170	33.046	0.000
 14.138	25.719	4.396	14.138	25.719	4.396	12.937	32.927	0.000
 12.907	25.675	4.415	12.906	25.675	4.415	11.723	32.817	0.000
 11.682	25.630	4.454	11.682	25.630	4.454	10.514	32.705	0.000
 10.463	25.591	4.501	10.463	25.591	4.501	9.315	32.613	0.000
  9.248	25.545	4.542	9.248	25.545	4.542	8.123	32.515	0.000
  8.039	25.519	4.614	8.039	25.519	4.614	6.931	32.437	0.000
  6.854	25.514	4.673	6.854	25.514	4.673	5.747	32.362	0.000
  5.664	25.498	4.717	5.664	25.498	4.717	4.576	32.278	0.000
  4.483	25.470	4.743	4.483	25.470	4.743	3.427	32.178	0.000
  3.335	25.445	4.763	3.335	25.445	4.763	2.292	32.081	0.000
  2.206	25.402	4.787	2.205	25.402	4.787	1.180	31.964	0.000
  1.112	25.298	4.807	1.112	25.298	4.807	0.090	31.797	0.000
  0.018	25.140	4.821	0.018	25.140	4.821	-0.983	31.597	0.000
 -1.047	24.952	4.827	-1.048	24.952	4.827	-2.023	31.347	0.000
 -2.095	24.729	4.839	-2.095	24.729	4.839	-3.050	31.056	0.000
 -3.120	24.447	4.845	-3.120	24.447	4.845	-4.053	30.716	0.000
 -4.130	24.129	4.849	-4.131	24.129	4.849	-5.034	30.336	0.000
 -5.110	23.747	4.863	-5.110	23.747	4.863	-5.987	29.906	0.000
 -6.052	23.325	4.864	-6.052	23.325	4.864	-6.909	29.443	0.000
 -6.956	22.860	4.860	-6.956	22.860	4.860	-7.794	28.940	0.000
 -8.252	22.107	4.884	-8.252	22.107	4.884	-9.077	28.116	0.000
 -9.090	21.520	4.869	-9.090	21.520	4.869	-9.899	27.513	0.000
 -9.910	20.905	4.845	-9.910	20.905	4.845	-10.701	26.881	0.000
-11.092	19.979	4.829	-11.092	19.979	4.829	-11.866	25.883	0.000
-11.888	19.326	4.815	-11.888	19.326	4.815	-12.629	25.184	0.000
-12.659	18.625	4.801	-12.659	18.625	4.801	-13.377	24.464	0.000
-13.434	17.943	4.744	-13.434	17.943	4.744	-14.108	23.729	0.000
-14.200	17.219	4.747	-14.200	17.219	4.747	-14.828	22.964	0.000
-14.969	16.515	4.738	-14.970	16.515	4.738	-15.550	22.186	0.000
-15.707	15.783	4.714	-15.707	15.783	4.714	-16.242	21.384	0.000
-16.432	15.025	4.674	-16.433	15.025	4.674	-16.910	20.560	0.000
-17.109	14.204	4.653	-17.109	14.204	4.653	-17.548	19.717	0.000
-17.795	13.402	4.632	-17.795	13.402	4.632	-18.167	18.880	0.000
-18.428	12.578	4.608	-18.428	12.578	4.608	-18.739	18.016	0.000
-19.027	11.745	4.573	-19.028	11.745	4.573	-19.273	17.131	0.000
-19.562	10.864	4.556	-19.562	10.864	4.556	-19.734	16.212	0.000
-20.020	9.972	4.524	-20.021	9.972	4.524	-20.147	15.263	0.000
-20.420	9.050	4.484	-20.420	9.050	4.484	-20.487	14.285	0.000
-20.844	7.617	4.425	-20.845	7.617	4.425	-20.844	12.782	0.000
-21.037	6.608	4.402	-21.037	6.608	4.402	-20.971	11.763	0.000
-21.095	5.101	4.327	-21.095	5.101	4.327	-20.986	10.251	0.000
-20.962	3.634	4.230	-20.962	3.634	4.230	-20.792	8.781	0.000
-20.587	2.183	4.132	-20.587	2.183	4.132	-20.373	7.346	0.000
-20.216	1.231	4.078	-20.217	1.231	4.078	-19.959	6.408	0.000
-19.707	0.322	4.012	-19.708	0.322	4.012	-19.436	5.504	0.000
-19.122	-0.557	3.960	-19.122	-0.557	3.960	-18.802	4.633	0.000
-18.436	-1.428	3.916	-18.436	-1.428	3.916	-18.063	3.809	0.000
-17.674	-2.228	3.852	-17.674	-2.228	3.852	-17.245	3.072	0.000
-16.840	-2.930	3.792	-16.840	-2.930	3.792	-16.359	2.430	0.000
-15.908	-3.505	3.738	-15.908	-3.505	3.738	-15.428	1.890	0.000
-14.949	-4.005	3.704	-14.950	-4.005	3.704	-14.459	1.435	0.000
-13.955	-4.441	3.666	-13.955	-4.441	3.666	-13.467	1.040	0.000
-12.979	-4.890	3.617	-12.979	-4.890	3.617	-12.476	0.679	0.000
-11.970	-5.248	3.586	-11.970	-5.248	3.586	-11.470	0.377	0.000
-10.943	-5.550	3.554	-10.943	-5.550	3.554	-10.448	0.125	0.000
 -9.950	-5.816	3.498	-9.950	-5.816	3.498	-9.429	-0.072	0.000
 -8.941	-5.980	3.458	-8.941	-5.980	3.458	-8.409	-0.202	0.000
 -7.913	-6.090	3.441	-7.913	-6.090	3.441	-7.397	-0.272	0.000
 -6.491	-6.142	3.408	-6.491	-6.142	3.408	-6.002	-0.285	0.000
 -5.203	-6.120	3.381	-5.203	-6.120	3.381	-4.718	-0.238	0.000
 -4.028	-6.067	3.363	-4.029	-6.067	3.363	-3.565	-0.156	0.000
 -2.971	-5.996	3.347	-2.971	-5.996	3.347	-2.551	-0.062	0.000
 -1.778	-5.893	3.335	-1.778	-5.893	3.335	-1.431	0.059	0.000
 -0.680	-5.836	3.320	-0.681	-5.836	3.320	-0.390	0.165	0.000
